customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PhoneService,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST06763,Female,0,No,Yes,35,Two year,DSL,Yes,Mailed check,No,69.88,2370.92,No
CUST06764,Female,1,No,No,3,Two year,DSL,Yes,Bank transfer,Yes,52.83,196.41,Yes
CUST06765,Male,0,Yes,Yes,28,Two year,No,Yes,Credit card,Yes,30.47,676.88,No
CUST06766,Male,0,No,No,15,Month-to-month,DSL,Yes,Credit card,No,62.04,771.77,No
CUST06767,Male,1,Yes,No,7,Month-to-month,Fiber optic,Yes,Electronic check,No,90.09,662.31,Yes
CUST06768,Female,0,Yes,No,38,Month-to-month,Fiber optic,Yes,Mailed check,Yes,79.4,2929.43,No
CUST06769,Female,0,No,No,57,Month-to-month,No,Yes,Credit card,Yes,49.29,2889.37,No
CUST06770,Male,0,Yes,No,11,Month-to-month,Fiber optic,Yes,Credit card,No,93.12,1066.65,No
CUST06771,Male,1,Yes,No,43,Month-to-month,DSL,Yes,Mailed check,Yes,52.93,2246.0,No
CUST06772,Female,0,No,No,3,Two year,Fiber optic,Yes,Electronic check,No,86.59,319.96,No
CUST06773,Male,0,Yes,Yes,24,One year,Fiber optic,Yes,Mailed check,Yes,79.61,1919.9,Yes
CUST06774,Male,0,Yes,No,69,Two year,No,Yes,Mailed check,Yes,21.77,1498.1,No
CUST06775,Male,0,Yes,No,66,Two year,Fiber optic,Yes,Mailed check,No,48.81,3244.71,No
CUST06776,Female,0,No,No,38,Month-to-month,Fiber optic,Yes,Electronic check,Yes,69.04,2598.39,No
CUST06777,Female,0,No,Yes,23,Two year,Fiber optic,Yes,Electronic check,Yes,73.76,1724.01,No
CUST06778,Female,0,No,Yes,5,Month-to-month,Fiber optic,Yes,Bank transfer,No,91.22,349.88,No
CUST06779,Female,0,Yes,No,71,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,63.39,4680.63,No
CUST06780,Female,0,No,No,32,Month-to-month,Fiber optic,Yes,Mailed check,No,105.04,3448.23,No
CUST06781,Female,0,No,Yes,47,Month-to-month,DSL,Yes,Mailed check,Yes,83.99,3979.8,No
CUST06782,Male,0,Yes,No,66,Month-to-month,Fiber optic,Yes,Credit card,Yes,77.5,5206.38,No
CUST06783,Female,0,Yes,Yes,1,Month-to-month,DSL,No,Electronic check,Yes,87.62,181.21,Yes
CUST06784,Female,0,No,No,37,Two year,No,Yes,Mailed check,Yes,21.32,785.74,No
CUST06785,Male,0,No,No,39,Two year,No,Yes,Bank transfer,No,18.0,635.88,No
CUST06786,Female,0,No,No,55,One year,No,Yes,Credit card,No,34.4,1792.84,No
CUST06787,Female,0,Yes,Yes,20,One year,Fiber optic,Yes,Bank transfer,Yes,87.36,1812.17,Yes
CUST06788,Male,0,No,Yes,34,Month-to-month,No,Yes,Electronic check,Yes,30.15,1141.64,No
CUST06789,Male,0,Yes,No,66,One year,DSL,Yes,Electronic check,No,59.81,3905.63,No
CUST06790,Male,0,Yes,No,59,Month-to-month,DSL,Yes,Electronic check,Yes,57.02,3392.47,No
CUST06791,Female,1,Yes,No,22,Month-to-month,Fiber optic,Yes,Mailed check,No,92.49,2126.88,No
CUST06792,Male,0,No,No,64,Month-to-month,DSL,No,Electronic check,No,63.55,4127.35,No
CUST06793,Female,0,No,No,62,One year,No,No,Electronic check,Yes,25.81,1647.92,No
CUST06794,Female,1,No,Yes,22,One year,DSL,Yes,Electronic check,Yes,69.9,1724.81,No
CUST06795,Female,0,No,Yes,41,Month-to-month,Fiber optic,Yes,Bank transfer,No,57.83,2341.98,No
CUST06796,Female,0,Yes,No,63,Month-to-month,Fiber optic,No,Bank transfer,No,103.21,6498.18,No
CUST06797,Male,0,No,No,65,Two year,DSL,Yes,Credit card,Yes,81.85,5252.37,Yes
CUST06798,Male,0,No,No,40,Two year,DSL,No,Bank transfer,Yes,43.38,1647.28,No
CUST06799,Female,0,Yes,No,19,Month-to-month,DSL,Yes,Mailed check,No,66.04,1274.44,No
CUST06800,Male,0,Yes,Yes,8,Month-to-month,DSL,Yes,Mailed check,Yes,67.31,443.62,No
CUST06801,Female,0,Yes,No,56,Month-to-month,No,Yes,Bank transfer,Yes,18.0,828.86,No
CUST06802,Female,0,Yes,No,16,Month-to-month,DSL,Yes,Bank transfer,Yes,75.82,1175.9,No
CUST06803,Female,0,Yes,No,17,One year,DSL,Yes,Bank transfer,Yes,69.92,1168.45,No
CUST06804,Male,1,Yes,No,62,One year,Fiber optic,Yes,Credit card,Yes,45.11,2890.57,No
CUST06805,Female,0,No,No,71,One year,Fiber optic,Yes,Bank transfer,Yes,77.09,5345.93,No
CUST06806,Female,0,Yes,Yes,71,Month-to-month,No,Yes,Bank transfer,No,26.6,1783.85,No
CUST06807,Male,0,Yes,No,25,One year,No,Yes,Credit card,Yes,18.0,399.18,No
CUST06808,Male,0,No,Yes,71,Month-to-month,No,Yes,Mailed check,No,25.09,1749.51,No
CUST06809,Male,0,Yes,No,71,Month-to-month,No,Yes,Electronic check,No,30.77,2080.89,No
CUST06810,Male,0,No,Yes,12,Month-to-month,DSL,Yes,Credit card,Yes,54.72,663.89,No
CUST06811,Female,0,No,Yes,16,Two year,Fiber optic,No,Mailed check,Yes,91.03,1482.46,No
CUST06812,Male,0,Yes,Yes,25,One year,Fiber optic,Yes,Bank transfer,Yes,80.02,1882.8,No
CUST06813,Female,0,Yes,Yes,5,Month-to-month,Fiber optic,Yes,Mailed check,Yes,79.05,439.84,Yes
CUST06814,Male,0,Yes,No,3,One year,DSL,Yes,Mailed check,No,53.74,213.9,Yes
CUST06815,Male,1,Yes,No,6,Month-to-month,DSL,Yes,Bank transfer,Yes,71.41,325.36,Yes
CUST06816,Male,1,Yes,No,16,One year,Fiber optic,Yes,Bank transfer,Yes,72.69,1265.89,No
CUST06817,Male,0,Yes,No,49,Two year,DSL,Yes,Electronic check,Yes,62.93,3159.02,No
CUST06818,Male,0,Yes,Yes,5,Month-to-month,DSL,Yes,Electronic check,Yes,54.33,220.1,Yes
CUST06819,Male,0,No,No,29,Month-to-month,Fiber optic,No,Electronic check,Yes,63.69,1783.04,Yes
CUST06820,Female,0,Yes,Yes,55,Month-to-month,Fiber optic,Yes,Electronic check,Yes,61.6,3260.36,No
CUST06821,Male,1,No,Yes,38,One year,No,Yes,Credit card,Yes,30.16,1031.02,No
CUST06822,Male,0,Yes,Yes,13,Month-to-month,Fiber optic,Yes,Electronic check,Yes,80.58,1004.7,Yes
CUST06823,Male,0,No,No,53,Month-to-month,No,Yes,Bank transfer,Yes,18.0,939.66,No
CUST06824,Male,1,Yes,Yes,21,Month-to-month,DSL,Yes,Electronic check,No,63.7,1369.11,No
CUST06825,Female,1,No,No,56,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,74.35,4233.33,No
CUST06826,Male,0,Yes,No,40,One year,DSL,Yes,Credit card,No,60.63,2336.29,Yes
CUST06827,Male,0,No,No,9,One year,Fiber optic,No,Electronic check,Yes,95.03,852.71,No
CUST06828,Male,0,Yes,No,1,One year,No,Yes,Bank transfer,No,22.76,64.2,No
CUST06829,Male,0,No,No,66,Month-to-month,DSL,Yes,Electronic check,Yes,57.24,3834.74,No
CUST06830,Female,0,Yes,No,47,Two year,Fiber optic,Yes,Electronic check,No,93.66,4354.13,No
CUST06831,Male,0,No,Yes,41,Month-to-month,No,Yes,Electronic check,No,24.08,1025.17,No
CUST06832,Female,0,Yes,No,10,Month-to-month,Fiber optic,Yes,Mailed check,No,91.93,962.08,No
CUST06833,Male,0,Yes,Yes,11,Month-to-month,DSL,Yes,Mailed check,No,52.07,690.48,No
CUST06834,Female,0,Yes,No,13,Two year,DSL,Yes,Bank transfer,No,69.45,896.22,Yes
CUST06835,Female,0,Yes,No,29,One year,DSL,Yes,Mailed check,No,69.65,2005.51,No
CUST06836,Male,0,No,No,59,Month-to-month,DSL,Yes,Credit card,No,53.71,3111.51,No
CUST06837,Male,0,No,No,29,Two year,Fiber optic,Yes,Electronic check,No,74.39,2080.46,No
CUST06838,Female,0,Yes,Yes,37,Two year,Fiber optic,Yes,Credit card,Yes,56.84,2068.3,No
CUST06839,Female,0,No,No,64,Month-to-month,Fiber optic,Yes,Mailed check,Yes,88.13,5538.11,No
CUST06840,Male,0,No,No,46,Month-to-month,Fiber optic,Yes,Credit card,No,87.52,3986.7,No
CUST06841,Female,0,No,No,38,Month-to-month,DSL,No,Mailed check,Yes,61.13,2216.1,No
CUST06842,Female,0,Yes,Yes,48,Month-to-month,Fiber optic,Yes,Mailed check,Yes,71.38,3321.78,No
CUST06843,Female,0,Yes,No,72,Two year,Fiber optic,Yes,Mailed check,Yes,93.51,6657.53,No
CUST06844,Male,0,No,No,57,Two year,DSL,Yes,Electronic check,No,62.97,3622.83,No
CUST06845,Female,0,Yes,No,16,Month-to-month,No,Yes,Electronic check,Yes,28.19,499.45,Yes
CUST06846,Female,0,No,No,5,Month-to-month,DSL,Yes,Mailed check,No,63.84,311.39,Yes
CUST06847,Female,0,No,No,14,Month-to-month,Fiber optic,Yes,Mailed check,Yes,109.16,1532.29,No
CUST06848,Male,0,Yes,No,66,Month-to-month,DSL,Yes,Mailed check,Yes,57.41,3834.98,No
CUST06849,Male,0,Yes,No,27,One year,Fiber optic,Yes,Electronic check,Yes,104.79,2797.52,No
CUST06850,Female,1,No,No,72,Month-to-month,No,Yes,Mailed check,Yes,32.28,2340.14,Yes
CUST06851,Male,0,Yes,No,43,Month-to-month,No,Yes,Electronic check,Yes,36.46,1489.78,No
CUST06852,Female,0,Yes,No,17,Month-to-month,DSL,Yes,Mailed check,Yes,81.43,1416.81,No
CUST06853,Male,0,Yes,Yes,31,Two year,No,Yes,Electronic check,No,21.75,660.92,No
CUST06854,Male,0,No,No,68,Month-to-month,DSL,No,Credit card,Yes,61.11,4178.64,No
CUST06855,Female,0,Yes,No,43,Month-to-month,No,Yes,Mailed check,Yes,21.15,881.72,No
CUST06856,Male,0,No,No,69,One year,Fiber optic,Yes,Credit card,No,76.4,5379.63,No
CUST06857,Male,0,Yes,Yes,62,Month-to-month,Fiber optic,Yes,Electronic check,Yes,85.26,5388.29,No
CUST06858,Male,0,Yes,No,57,One year,No,Yes,Electronic check,Yes,30.52,1840.81,No
CUST06859,Female,0,No,No,46,Month-to-month,Fiber optic,Yes,Electronic check,Yes,58.01,2535.25,No
CUST06860,Male,1,No,No,16,Two year,DSL,Yes,Electronic check,Yes,61.21,1008.97,No
CUST06861,Male,0,Yes,Yes,38,Month-to-month,DSL,No,Credit card,Yes,58.36,2350.25,No
CUST06862,Female,0,No,Yes,58,Month-to-month,No,Yes,Bank transfer,Yes,18.0,1048.26,No
CUST06863,Male,0,Yes,No,6,Month-to-month,Fiber optic,Yes,Mailed check,No,96.74,604.14,No
CUST06864,Male,0,No,No,62,Two year,Fiber optic,Yes,Electronic check,Yes,72.59,4519.9,No
CUST06865,Male,0,Yes,No,56,One year,DSL,Yes,Electronic check,Yes,77.8,4529.47,No
CUST06866,Male,0,No,No,33,Month-to-month,DSL,Yes,Bank transfer,No,76.22,2571.7,No
CUST06867,Male,0,No,No,52,Month-to-month,DSL,Yes,Bank transfer,No,72.59,3857.46,Yes
CUST06868,Female,0,Yes,No,65,Month-to-month,DSL,Yes,Bank transfer,Yes,74.82,4859.18,No
CUST06869,Female,0,No,Yes,47,One year,Fiber optic,Yes,Mailed check,Yes,103.33,4908.14,Yes
CUST06870,Male,0,No,Yes,59,One year,DSL,Yes,Credit card,Yes,69.27,4058.92,No
CUST06871,Male,0,Yes,No,42,Month-to-month,DSL,Yes,Electronic check,Yes,86.76,3788.36,Yes
CUST06872,Male,0,No,No,72,Two year,Fiber optic,Yes,Credit card,Yes,87.78,6244.73,No
CUST06873,Female,1,No,No,3,Month-to-month,DSL,Yes,Electronic check,Yes,70.61,119.08,No
CUST06874,Female,1,No,No,51,Two year,No,Yes,Mailed check,No,28.71,1366.01,Yes
CUST06875,Male,0,No,No,31,Two year,DSL,Yes,Bank transfer,No,59.74,1880.22,No
CUST06876,Male,0,No,No,50,One year,Fiber optic,Yes,Electronic check,No,65.89,3450.34,No
CUST06877,Female,0,No,No,9,Two year,Fiber optic,Yes,Bank transfer,No,103.04,931.7,No
CUST06878,Male,0,No,Yes,11,Month-to-month,DSL,Yes,Electronic check,No,87.99,1160.06,No
CUST06879,Female,0,Yes,No,38,One year,No,Yes,Credit card,No,44.16,1790.11,No
CUST06880,Female,1,No,No,67,Month-to-month,Fiber optic,Yes,Electronic check,Yes,74.14,5017.36,No
CUST06881,Male,0,Yes,No,9,Two year,DSL,Yes,Credit card,Yes,40.66,274.81,No
CUST06882,Female,0,No,No,72,Month-to-month,No,Yes,Credit card,No,28.21,2096.41,No
CUST06883,Male,0,No,No,9,Month-to-month,No,No,Electronic check,No,33.49,491.63,Yes
CUST06884,Male,0,Yes,No,22,Two year,Fiber optic,Yes,Mailed check,No,79.93,1845.45,No
CUST06885,Male,0,Yes,No,12,Two year,DSL,Yes,Electronic check,Yes,79.81,1042.59,No
CUST06886,Male,0,Yes,Yes,47,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,79.48,3671.73,No
CUST06887,Male,0,Yes,No,43,Month-to-month,Fiber optic,No,Credit card,Yes,91.48,3967.74,No
CUST06888,Male,0,No,Yes,63,Month-to-month,DSL,No,Electronic check,No,69.29,4498.4,No
CUST06889,Female,1,Yes,No,39,Month-to-month,Fiber optic,Yes,Electronic check,No,65.75,2623.85,No
CUST06890,Female,0,No,No,5,Month-to-month,Fiber optic,No,Bank transfer,Yes,104.95,425.95,Yes
CUST06891,Female,1,No,No,71,Month-to-month,Fiber optic,Yes,Mailed check,No,68.49,4897.65,No
CUST06892,Female,0,No,Yes,42,Month-to-month,Fiber optic,No,Electronic check,Yes,72.75,3060.96,No
CUST06893,Male,0,Yes,No,31,Month-to-month,No,Yes,Bank transfer,Yes,20.69,617.45,No
CUST06894,Female,0,No,No,48,Month-to-month,No,Yes,Electronic check,Yes,36.75,1811.03,No
CUST06895,Female,0,Yes,Yes,18,Two year,Fiber optic,Yes,Electronic check,Yes,34.69,584.3,No
CUST06896,Female,0,No,No,51,Month-to-month,DSL,Yes,Credit card,No,50.69,2618.03,No
CUST06897,Male,0,No,No,51,Month-to-month,No,Yes,Mailed check,No,24.07,1193.6,No
CUST06898,Female,0,Yes,No,33,Month-to-month,DSL,Yes,Bank transfer,No,57.65,1857.79,No
CUST06899,Male,0,Yes,No,58,Two year,DSL,Yes,Electronic check,Yes,73.99,4220.29,No
CUST06900,Female,0,Yes,No,4,Two year,Fiber optic,No,Mailed check,Yes,70.57,260.63,No
CUST06901,Male,0,No,Yes,65,Month-to-month,Fiber optic,Yes,Mailed check,Yes,85.91,5604.18,No
CUST06902,Male,0,Yes,No,40,Two year,Fiber optic,Yes,Electronic check,Yes,70.63,2857.0,No
CUST06903,Female,0,No,No,33,Month-to-month,Fiber optic,No,Mailed check,Yes,86.37,2821.44,No
CUST06904,Male,0,Yes,No,53,Month-to-month,No,Yes,Bank transfer,No,35.96,1967.58,No
CUST06905,Male,0,No,No,19,Month-to-month,No,Yes,Electronic check,No,26.96,690.71,No
CUST06906,Female,0,Yes,No,53,Month-to-month,Fiber optic,Yes,Mailed check,No,76.18,4131.94,No
CUST06907,Female,1,Yes,No,65,One year,Fiber optic,Yes,Electronic check,Yes,60.28,3904.68,Yes
CUST06908,Female,0,Yes,No,17,Month-to-month,Fiber optic,Yes,Mailed check,No,84.65,1440.2,No
CUST06909,Male,0,No,No,43,One year,DSL,No,Mailed check,No,32.93,1496.31,No
CUST06910,Male,1,No,No,47,Month-to-month,Fiber optic,No,Bank transfer,Yes,70.19,3306.83,No
CUST06911,Male,1,Yes,No,34,Month-to-month,No,Yes,Bank transfer,Yes,22.32,813.3,No
CUST06912,Female,0,Yes,Yes,38,Month-to-month,No,Yes,Mailed check,Yes,30.02,1112.98,No
CUST06913,Male,1,Yes,No,2,Month-to-month,Fiber optic,Yes,Electronic check,No,91.0,306.08,Yes
CUST06914,Male,0,No,Yes,18,Two year,No,Yes,Credit card,No,19.11,350.18,Yes
CUST06915,Male,0,Yes,No,17,Two year,No,Yes,Electronic check,Yes,37.05,642.14,No
CUST06916,Male,0,No,No,4,Month-to-month,No,Yes,Bank transfer,Yes,45.67,267.17,Yes
CUST06917,Male,0,No,Yes,54,Month-to-month,No,Yes,Mailed check,Yes,23.4,1242.26,No
CUST06918,Male,0,No,No,12,Month-to-month,No,No,Electronic check,No,34.2,405.41,No
CUST06919,Male,0,No,Yes,33,Two year,DSL,Yes,Credit card,Yes,72.21,2441.5,No
CUST06920,Female,1,Yes,No,17,Month-to-month,No,Yes,Bank transfer,No,24.05,374.36,Yes
CUST06921,Female,0,No,No,67,Month-to-month,Fiber optic,Yes,Mailed check,No,78.59,5230.1,No
CUST06922,Female,0,Yes,Yes,71,One year,Fiber optic,Yes,Mailed check,No,93.29,6596.57,No
CUST06923,Male,0,Yes,No,42,Month-to-month,No,Yes,Electronic check,Yes,22.8,948.22,No
CUST06924,Male,0,No,No,64,Two year,DSL,Yes,Bank transfer,Yes,53.98,3409.2,No
CUST06925,Female,0,Yes,No,40,One year,DSL,Yes,Electronic check,Yes,59.7,2366.34,No
CUST06926,Male,0,Yes,No,37,Two year,Fiber optic,Yes,Electronic check,Yes,87.09,3281.97,No
CUST06927,Female,1,Yes,No,37,Two year,No,Yes,Electronic check,No,31.42,1305.36,No
CUST06928,Male,0,Yes,Yes,12,One year,No,Yes,Electronic check,No,18.0,227.3,Yes
CUST06929,Male,0,Yes,No,21,Two year,No,Yes,Credit card,Yes,23.48,476.35,No
CUST06930,Female,0,Yes,No,28,One year,No,Yes,Credit card,No,36.34,948.72,Yes
CUST06931,Female,0,Yes,No,8,Month-to-month,No,Yes,Bank transfer,Yes,26.7,251.04,No
CUST06932,Female,1,No,Yes,67,Month-to-month,DSL,Yes,Credit card,Yes,58.46,3937.9,No
CUST06933,Female,0,No,No,16,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,55.71,818.19,Yes
CUST06934,Female,0,No,No,36,Month-to-month,DSL,Yes,Bank transfer,Yes,61.91,2218.66,No
CUST06935,Male,0,No,No,63,Month-to-month,DSL,Yes,Credit card,Yes,71.05,4452.18,No
CUST06936,Male,0,No,No,66,Month-to-month,No,Yes,Electronic check,Yes,18.0,1132.71,No
CUST06937,Male,0,No,No,3,Month-to-month,Fiber optic,Yes,Electronic check,Yes,68.94,188.01,Yes
CUST06938,Female,0,No,No,39,Month-to-month,No,Yes,Electronic check,Yes,30.54,1255.72,No
CUST06939,Female,0,No,No,15,Two year,Fiber optic,Yes,Mailed check,No,69.28,886.18,Yes
CUST06940,Female,0,Yes,No,10,One year,Fiber optic,Yes,Credit card,Yes,73.99,779.18,No
CUST06941,Female,0,No,No,25,Two year,Fiber optic,Yes,Credit card,No,72.95,1807.53,No
CUST06942,Female,0,No,No,71,Month-to-month,No,Yes,Bank transfer,No,35.56,2598.91,No
CUST06943,Female,0,No,No,64,Month-to-month,Fiber optic,Yes,Mailed check,No,98.33,6187.98,No
CUST06944,Male,0,No,Yes,1,Month-to-month,DSL,Yes,Credit card,Yes,54.35,0.0,Yes
CUST06945,Male,1,Yes,Yes,44,Month-to-month,No,Yes,Electronic check,Yes,39.37,1787.17,Yes
CUST06946,Male,0,Yes,No,42,Month-to-month,Fiber optic,Yes,Bank transfer,No,70.26,2929.97,No
CUST06947,Male,0,No,No,2,Two year,DSL,Yes,Bank transfer,Yes,53.33,47.93,Yes
CUST06948,Male,0,No,Yes,33,One year,Fiber optic,Yes,Electronic check,No,80.92,2628.67,No
CUST06949,Female,0,Yes,No,64,Month-to-month,DSL,Yes,Credit card,No,83.59,5337.09,Yes
CUST06950,Female,0,Yes,No,63,Two year,No,Yes,Bank transfer,Yes,20.18,1203.92,No
CUST06951,Female,1,No,No,6,Two year,Fiber optic,Yes,Mailed check,Yes,77.01,553.54,No
CUST06952,Female,0,Yes,No,34,One year,No,No,Electronic check,No,21.39,671.2,No
CUST06953,Female,0,Yes,No,21,Month-to-month,DSL,Yes,Bank transfer,Yes,87.39,1862.91,No
CUST06954,Female,0,Yes,Yes,47,Two year,No,Yes,Mailed check,Yes,24.24,1258.92,No
CUST06955,Male,1,Yes,No,31,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,94.37,2932.69,Yes
CUST06956,Female,0,Yes,No,25,Month-to-month,DSL,Yes,Electronic check,Yes,55.62,1379.33,Yes
CUST06957,Female,0,No,No,5,One year,DSL,Yes,Bank transfer,Yes,66.19,394.65,No
CUST06958,Female,1,Yes,No,45,Month-to-month,DSL,Yes,Mailed check,Yes,88.0,3883.93,No
CUST06959,Female,0,Yes,Yes,54,Two year,Fiber optic,No,Mailed check,No,85.83,4649.03,No
CUST06960,Male,0,No,No,54,Two year,DSL,Yes,Mailed check,Yes,64.41,3545.69,No
CUST06961,Male,0,No,No,56,Month-to-month,Fiber optic,Yes,Electronic check,No,92.72,5349.7,No
CUST06962,Female,0,Yes,No,62,Month-to-month,Fiber optic,Yes,Credit card,No,95.15,6116.4,Yes
CUST06963,Male,0,No,Yes,0,Month-to-month,Fiber optic,Yes,Bank transfer,No,62.02,0.0,Yes
CUST06964,Male,0,No,No,20,Month-to-month,No,Yes,Electronic check,No,18.0,283.36,Yes
CUST06965,Female,0,No,Yes,19,Month-to-month,Fiber optic,Yes,Electronic check,Yes,68.8,1358.11,Yes
CUST06966,Female,0,No,No,72,Month-to-month,DSL,No,Electronic check,Yes,57.63,4134.9,No
CUST06967,Female,0,No,No,28,Month-to-month,Fiber optic,Yes,Electronic check,No,55.02,1483.53,No
CUST06968,Female,0,Yes,No,42,Two year,DSL,Yes,Mailed check,No,62.38,2573.8,No
CUST06969,Female,0,No,No,44,Month-to-month,Fiber optic,Yes,Mailed check,Yes,82.98,3764.71,Yes
CUST06970,Male,0,No,No,64,Two year,Fiber optic,Yes,Electronic check,Yes,58.07,3789.43,No
CUST06971,Female,0,Yes,Yes,2,Month-to-month,DSL,Yes,Credit card,No,69.1,196.95,No
CUST06972,Female,0,No,No,19,Month-to-month,Fiber optic,Yes,Credit card,Yes,71.97,1357.9,Yes
CUST06973,Female,0,No,No,36,Two year,DSL,Yes,Bank transfer,Yes,54.12,1906.93,No
CUST06974,Male,0,No,Yes,37,Month-to-month,Fiber optic,Yes,Electronic check,Yes,90.68,3398.16,Yes
CUST06975,Female,0,Yes,Yes,44,One year,No,Yes,Credit card,Yes,25.13,1116.29,No
CUST06976,Female,0,Yes,No,41,One year,Fiber optic,Yes,Electronic check,Yes,93.99,3757.29,No
CUST06977,Female,0,No,No,45,One year,No,Yes,Electronic check,Yes,20.94,978.33,No
CUST06978,Male,0,Yes,No,59,Month-to-month,No,Yes,Mailed check,Yes,29.85,1846.0,Yes
CUST06979,Female,0,No,No,12,Two year,DSL,Yes,Electronic check,Yes,67.61,666.98,Yes
CUST06980,Female,0,Yes,No,30,One year,Fiber optic,Yes,Electronic check,Yes,84.42,2560.02,No
CUST06981,Female,0,No,No,67,One year,DSL,Yes,Mailed check,Yes,75.43,5156.67,Yes
CUST06982,Male,0,No,Yes,61,Two year,Fiber optic,Yes,Credit card,Yes,83.53,5116.19,No
CUST06983,Female,0,Yes,No,48,Month-to-month,Fiber optic,Yes,Credit card,Yes,72.57,3528.26,No
CUST06984,Female,0,Yes,No,17,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,76.77,1192.06,No
CUST06985,Female,0,Yes,No,52,Month-to-month,DSL,Yes,Mailed check,Yes,59.34,3106.03,No
CUST06986,Male,1,Yes,No,17,Month-to-month,DSL,Yes,Electronic check,Yes,66.69,1078.66,No
CUST06987,Female,0,No,No,50,Month-to-month,Fiber optic,Yes,Electronic check,Yes,77.01,3930.19,No
CUST06988,Female,0,No,No,40,Month-to-month,Fiber optic,Yes,Mailed check,Yes,68.06,2667.06,No
CUST06989,Female,0,Yes,No,66,Month-to-month,DSL,No,Mailed check,No,59.2,3882.04,No
CUST06990,Male,0,Yes,No,64,Month-to-month,Fiber optic,Yes,Mailed check,No,77.92,4981.81,No
CUST06991,Male,0,Yes,Yes,5,Two year,Fiber optic,Yes,Electronic check,Yes,60.29,250.51,No
CUST06992,Female,0,No,No,36,Month-to-month,Fiber optic,Yes,Bank transfer,No,65.5,2330.03,No
CUST06993,Male,0,Yes,Yes,11,Two year,DSL,Yes,Bank transfer,No,47.59,458.1,No
CUST06994,Male,0,No,Yes,1,Month-to-month,No,Yes,Credit card,Yes,26.51,0.0,Yes
CUST06995,Male,0,No,No,52,One year,Fiber optic,Yes,Bank transfer,Yes,91.32,4824.04,No
CUST06996,Female,0,No,No,24,Month-to-month,Fiber optic,Yes,Electronic check,Yes,78.21,1959.68,No
CUST06997,Female,1,No,No,27,Month-to-month,No,Yes,Mailed check,Yes,26.82,752.52,No
CUST06998,Male,0,No,No,44,Two year,DSL,Yes,Electronic check,Yes,48.47,2264.28,No
CUST06999,Male,1,No,Yes,36,One year,Fiber optic,Yes,Electronic check,Yes,96.01,3489.98,Yes
CUST07000,Male,0,No,Yes,16,Two year,Fiber optic,Yes,Electronic check,No,91.8,1499.33,Yes
CUST07001,Female,1,Yes,Yes,68,Month-to-month,DSL,Yes,Electronic check,Yes,69.92,4793.75,No
CUST07002,Female,0,No,No,55,Two year,Fiber optic,Yes,Mailed check,No,76.55,4146.44,No
CUST07003,Male,0,Yes,Yes,57,Month-to-month,DSL,No,Credit card,Yes,63.44,3549.73,No
CUST07004,Male,0,No,Yes,3,Month-to-month,Fiber optic,Yes,Mailed check,Yes,61.09,145.0,No
CUST07005,Male,1,No,No,54,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,82.55,4417.32,No
CUST07006,Male,0,No,Yes,48,Month-to-month,Fiber optic,Yes,Mailed check,Yes,59.11,2858.76,No
CUST07007,Female,0,No,Yes,37,Month-to-month,No,Yes,Mailed check,No,25.85,1064.79,No
CUST07008,Male,1,Yes,No,44,One year,No,Yes,Electronic check,No,18.0,760.94,No
CUST07009,Female,0,No,No,29,Two year,Fiber optic,Yes,Electronic check,Yes,79.45,2243.65,No
CUST07010,Male,0,Yes,No,36,Month-to-month,DSL,Yes,Credit card,Yes,49.53,1694.48,No
CUST07011,Male,1,Yes,No,55,Two year,No,Yes,Mailed check,No,38.71,2159.51,No
CUST07012,Male,0,Yes,No,26,Two year,Fiber optic,Yes,Electronic check,Yes,98.65,2563.15,No
CUST07013,Male,0,Yes,Yes,31,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,79.8,2624.67,Yes
CUST07014,Male,0,No,No,10,Month-to-month,Fiber optic,Yes,Mailed check,No,77.76,732.01,No
CUST07015,Female,0,No,No,57,Month-to-month,DSL,Yes,Credit card,No,69.28,4055.33,No
CUST07016,Male,0,No,No,34,Month-to-month,Fiber optic,Yes,Electronic check,Yes,74.62,2368.18,No
CUST07017,Male,1,Yes,No,16,Two year,DSL,Yes,Mailed check,No,68.59,971.19,No
CUST07018,Male,0,No,No,29,Month-to-month,Fiber optic,Yes,Credit card,No,87.95,2631.83,No
CUST07019,Female,0,No,No,17,Month-to-month,Fiber optic,Yes,Credit card,Yes,51.31,871.54,No
CUST07020,Female,0,No,No,29,Month-to-month,No,Yes,Mailed check,No,36.44,1037.21,No
CUST07021,Female,0,No,No,15,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,70.13,1013.42,No
CUST07022,Female,0,No,No,53,Month-to-month,Fiber optic,Yes,Credit card,No,57.79,3129.66,Yes
CUST07023,Male,0,Yes,No,3,Month-to-month,DSL,Yes,Bank transfer,No,47.38,212.49,No
CUST07024,Male,0,No,No,14,Two year,Fiber optic,No,Credit card,Yes,76.61,1218.42,No
